,Gene,Counts,LogFC_Cha,Adj.P.Val_Cha,LogFC_Man,Adj.P.Val_Man,LogFC_Kot,Adj.P.Val_Kot,LogFC_Kow,Adj.P.Val_Kow,LogFC_Her,Adj.P.Val_Her,LogFC_Nor,Adj.P.Val_Nor,LogFC_Ito,Adj.P.Val_Ito,LogFC_Man,Adj.P.Val_Man,LogFC_Red,Adj.P.Val_Red,LogFC_Mar,Adj.P.Val_Mar,LogFC_Wah,Adj.P.Val_Wah,LogFC_Fla,Adj.P.Val_Fla,LogFC_Ali,Adj.P.Val_Ali,LogFC_Laz,Adj.P.Val_Laz,LogFC_YoT,Adj.P.Val_YoT,LogFC_Ber,Adj.P.Val_Ber,LogFC_Gro,Adj.P.Val_Gro,LogFC_Rop,Adj.P.Val_Rop,LogFC_Sun,Adj.P.Val_Sun,LogFC_Deq,Adj.P.Val_Deq,LogFC_Kon,Adj.P.Val_Kon,LogFC_Kir,Adj.P.Val_Kir,LogFC_Men,Adj.P.Val_Men,LogFC_von,Adj.P.Val_von
6102,Mpc2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.888180771477832,4.37471100314498e-06,,,,,,,,,,,,
6103,2310033P09Rik,1,-1.7113431835,0.0280317132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104,Cltrn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9582362658,2.63439367260814e-08,,,,,,,,,,
6105,Gm17541,1,,,,,,,,,0.624461322910742,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106,Spnb4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19844043070226,1.3894360046893998e-31,,,,,,,,
6107,9530082P21Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46481879723515,3.3606449557174695e-11,,,,,,,,
6108,Zfx,1,3.0893947834,0.0171962657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110,Kdm6b,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5807814401,0.0156918479,,,,,,,,,,,,,,
6111,Abr,1,,,,,,,,,,,,,-0.462511768699611,0.0021692513497305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112,Ighv3-3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22946306,0.0001191126,,,,,,,,,,,,,,,,,,,,
6113,Crispld2,1,,,,,,,,,,,,,-2.38822817373643,0.0012913676560108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,Snx18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28820358262494,6.41155554226139e-07,,,,,,,,,,,,
6115,Gm6525,1,,,,,,,,,0.537347252300148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116,Lpcat3,1,-1.2857995881,0.0278196864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,Gm44428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50242867744501,4.41015841498862e-07,,,,,,,,,,,,
6118,Gm2245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68982137781937,1.27719744093348e-06,,,,,,,,,,,,
6119,Snn,1,,,,,,,,,,,,,-0.627417909980693,0.0024247972641361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,Gm10263,1,,,,,,,,,0.828536212499309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,Gm5103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37446928352288,4.64999845630895e-06,,,,,,,,,,,,
6122,H2afj,1,-3.1962101333,0.0082467142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,HND_002132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90112391667584,6.19764661035653e-21,,,,,,,,
6124,Carhsp1,1,,,,,,,,,,,,,-1.21339990927401,9.14087559541441e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,Cnot6l,1,,,,,-0.625219175782326,0.0003970835211781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,Cct8,1,3.0011260835,0.0277590104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,Gmds,1,,,,,,,,,,,,,0.496447753157439,0.0030914628493234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,4930506M07Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752283122883057,6.825301864758321e-15,,,,,,,,
6129,Dhrs9,1,,,,,,,,,,,,,,,,,,,-8.803682954,1.91479667511514e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,Vcpip1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.82967249392226,0.0010803018913811,,
6131,HNG_020956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12109706574699,1.54029614884112e-12,,,,,,,,
6132,Speg,1,,,,,,,,,,,,,-1.1068478133721,0.0002053666032312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,Nptxr,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397586865994442,0.0013728486707332
6134,AI839979,1,,,,,,,,,,,,,,,,,,,-5.6393175829,0.00030549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,Trim16,1,0.4251233219,0.0251320772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,Otub2,1,,,,,0.579988410611775,8.55366588695374e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,Elf2,1,,,,,,,,,,,,,,,-1.46250017750135,0.0004176540264268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,HND_003010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766461750134851,7.235514776144209e-16,,,,,,,,
6139,Abcc3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02751878759911,4.21616153622472e-07,,,,,,,,,,,,
6140,1700028N14Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02682845026833,2.98785222396583e-07,,,,,,,,,,,,
6141,Hoxa5,1,-1.9322989883,0.0257918395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,Gm24786,1,,,,,,,,,,,,,,,,,,,-4.2966819498,0.0037085481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,Rab31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12060012790432,0.0008567500133473,,
6144,Cttnbp2nl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02286090381661,3.29542923524796e-06,,,,,,,,,,,,
6145,Hmha1,1,-1.780111378,0.0206396203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,Agtrap,1,,,,,-0.766056818798643,7.9357466510858e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,Ccdc102a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.54882383682021,1.58735093079322e-06,,,,,,,,,,,,
6148,Slc44a2,1,-1.0135552005,0.0262471437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,Dhx36,1,,,,,,,,,,,,,,,,,,,-0.7483050189,0.0012607485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,Dnajb7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.57358557813957,3.3276135577252e-07,,,,,,,,,,,,
6151,Xrn2,1,,,,,,,,,,,,,,,,,,,,,-0.9138625746,0.0387929251,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,Tjap1,1,-1.3325778673,0.0205171757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,HAG_023837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.774882990658892,5.1112199172359796e-26,,,,,,,,
6154,Ppap2c,1,,,,,,,0.3093644959,0.0005846091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,Tab2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.597379397550299,0.000955127673528,,,,,,
6156,Snrpg,1,,,,,,,,,0.403231019621697,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,Prkd2,1,,,,,0.489981292467932,0.0003631586308718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,Ulbp1,1,,,,,-1.04239473449509,0.0015768013076452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,Dip2a,1,,,,,,,,,,,,,,,,,,,-0.9213286459,0.0012744072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,H6pd,1,,,,,,,,,,,,,,,,,,,-0.915842701,0.0006830153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,Gm37566,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97971874050939,4.39055812787092e-09,,,,,,,,,,,,
6162,N4bp2l1,1,,,,,,,,,,,,,-0.663848700998641,0.0016832937692962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,Ywhah,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.290061375882429,1.05294666214957e-93,,,,,,,,,,,,,,,,,,,,,,
6164,Insig1,1,,,,,,,,,,,,,-0.874606149970103,2.05873503362655e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,9430083A17Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.2206367468104,0.0008081407909641,,
6166,Gm15708,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30947886343304,3.55596408615758e-06,,,,,,,,,,,,
6167,Hmces,1,-1.1544547529,0.0206396203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,Map4k2,1,,,,,,,,,,,,,-0.546504687138324,3.33319482979981e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169,Mlx,1,,,,,,,-0.2934400946,6.18558671441229e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,Otud1,1,,,,,,,,,,,,,-0.663605644654276,6.90300756975919e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,Tenc1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606596405554341,4.75411148745691e-19,,,,,,,,
6172,Gm37655,1,,,,,,,,,,,,,,,,,,,-5.615127462,5.77154138669373e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,Mapkbp1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.969639575275006,0.0011205992927794,,,,,,
6174,Gal3st3,1,,,,,,,,,,,,,,,,,,,-3.1615029857,0.0006387602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,Kif5b,1,2.7534507386,0.0267403691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,Neurl4,1,-3.0943407499,0.0153179182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,Gm43483,1,,,,,,,,,,,,,,,6.46297189998861,0.000273771034697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,9330198I05Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7841199874,8.0855499571071e-06,,,,,,,,,,
6179,Igkv4-68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5752501538,1.39971384248168e-06,,,,,,,,,,
6180,Gm10785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26541013462609,3.64933510278765e-06,,,,,,,,,,,,
6181,Gm17782,1,,,,,1.70150242852015,0.000448343201353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,Zfp623,1,,,,,,,-0.2739247357,0.0007724112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,Impdh2,1,-0.9383423575,0.013955513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,Myl6,1,-0.3131126475,0.0286554848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,Slc30a1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77176228489894,8.77413947654648e-07,,,,,,,,,,,,
6186,Tmem165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80044988780316,0.0013942717814505,,,,,,
6187,Htr1b,1,,,,,,,,,,,,,,,,,,,4.8563283162,0.0002092931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,Cd7,1,,,,,,,,,,,,,6.30951138901401,0.0004982419449383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,Sf3b5,1,-2.8280995266,0.0204223604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6190,Gm42672,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74215621944986,1.00831598859196e-08,,,,,,,,,,,,
6191,Unc45a,1,-1.3485342993,0.0217794875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,Gna12,1,,,,,,,,,,,,,-0.534977155359266,0.0013447089778818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,Gm42908,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45370441563962,1.60062633061094e-08,,,,,,,,,,,,
6194,Upk3bl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9162427519,5.4747031659961396e-11,,,,,,,,,,
6195,Cd19,1,,,,,,,,,,,,,,,,,,,-4.0402891988,0.0020554875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,Adamtsl3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7685818865,1.8050444684627e-05,,,,,,,,,,
6197,Gpr126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66962885402271,7.4651653733185e-17,,,,,,,,
6198,Zdhhc5,1,,,,,,,,,,,,,,,-2.15904291305202,3.08507277189971e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,Gdf15,1,,,,,,,,,,,,,,,-3.50396932077896,0.0001739911283987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,AI428898,1,,,,,,,,,,,,,,,,,,,,,,,-0.547659028408336,0.0435242745119794,,,,,,,,,,,,,,,,,,,,,,,,
6201,D730005E14Rik,1,,,,,,,,,,,,,1.31384244385679,0.0005582225536011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,Rbm44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03213753462724,1.6301518787412798e-11,,,,,,,,
6203,Wdr62,1,,,,,,,,,,,,,1.01373721240379,0.0016109804077634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,Mir25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0648354018,0.0036240653,,,,,,,,,,,,,,,,
6205,Card19,1,-1.3345985441,0.0214969522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,Bcor,1,,,,,,,,,,,,,,,-1.60848323439929,0.0003518867142648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,Psma5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.854383404451357,1.36420255163798e-06,,,,,,,,,,,,
6208,Arl4a,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10441505131391,0.0014099054617327,,,,,,
6209,Fbl,1,2.3085669718,0.028647419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,Serpinf1,1,,,,,,,,,,,,,-0.389971032634758,0.0036075968594946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,Nkpd1,1,,,,,,,,,,,,,1.26029675115103,0.0038095263239828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,Chchd2-ps,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7073830339,0.0434714712,,,,,,,,,,,,,,,,
6213,Rhoc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6107745997544,1.4578093915536799e-12,,,,,,,,,,,,
6214,1600014C10Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8454031871,1.00033402024206e-07,,,,,,,,,,,,,,
6215,Dis3l,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76596106822714,1.79932020344147e-12,,,,,,,,,,,,
6216,Dbnl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09236383117358,7.73909346865602e-07,,,,,,,,,,,,
6217,Bend5,1,,,,,,,,,,,,,,,,,,,-0.8016593834,0.0030420412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,Acad10,1,,,,,0.860361633653629,4.72933397903086e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,Gm44636,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96455603133046,1.23355189312808e-07,,,,,,,,,,,,
6220,Rpl18,1,-1.093438375,0.0187457968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,Evi2b,1,,,,,-0.437464608903873,0.0012070997105776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,Serpinb6b,1,,,,,,,-0.2942521055,1.50817103704466e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,Rell2,1,,,,,,,,,,,,,0.918201523776603,0.0027475820641586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,Cct3,1,4.697152987,0.0218127294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,Cobl,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4558524044,0.0342057764,,,,,,,,,,,,,,,,
6228,Cdk16,1,-1.8671603516,0.0187281198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,Osbpl9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0631926751908,0.0001833949339796,,
6230,Ercc6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32682229581048,1.33712330486847e-10,,,,,,,,,,,,
6231,Arl6,1,,,,,,,,,,,,,,,,,,,0.6629543682,0.0010666965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,Igkv10-94,1,,,,,,,,,,,,,,,,,,,8.6005661619,4.44133002930111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,Capzb,1,0.6188169988,0.0250400461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,Meg3,1,,,,,,,,,0.334082048683137,1.7058518386732e-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,Cry1,1,,,,,,,,,,,,,,,,,,,-0.9727455731,0.0015108226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,Tug1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.55873505194884,7.50840014387478e-06,,
6237,Phf8,1,1.0675552655,0.0291356844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,Ighg3,1,,,,,6.5065234336071,6.09951067061836e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,Luc7l,1,1.3200867795,0.0207443799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,Ruvbl2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.810791525164859,0.0004186827557405,,
6241,6030442K20Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29178989016681,3.64054123800791e-07,,,,,,,,,,,,
6242,Amfr,1,,,,,,,,,,,,,,,,,,,-0.8413735614,0.0009486621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,Gm12258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8758678106116,5.9281175408859e-09,,,,,,,,,,,,
6244,Gm47603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59066331094029,2.34721892388862e-08,,,,,,,,,,,,
6245,Acacb,1,,,,,,,,,,,,,,,,,,,1.159179338,0.0017768589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,Caln1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2768383013,7.98612753976598e-06,,,,,,,,,,
6247,Rfc1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96374304286022,4.28599524145843e-07,,,,,,,,,,,,
6248,Cul2,1,,,,,0.550284095981418,0.0012039929696403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,4833445I07Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.022687491241,1.44886180039464e-10,,,,,,,,,,,,
6250,Tmprss3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32451950988408,0.0016397501742329,,,,,,
6251,Gm38190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.70233391252216,6.0903684918071e-07,,,,,,,,,,,,
6252,Tmem246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7024377825,4.15084823942749e-05,,,,,,,,,,
6253,Psme2b,1,,,,,,,,,0.275539514575558,1.8486793469603698e-138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,Fxyd1,1,,,,,,,,,,,,,-1.34505863905185,0.0014727863075873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,Alox5,1,,,,,,,,,,,,,,,,,,,-1.8315068613,0.0008646562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256,Hist1h2ak,1,,,,,,,,,,,,,0.829681153521779,0.0014811747304921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,Cirbp,1,,,,,,,,,,,,,,,,,,,,,,,,,0.30063512221647,6.427959567479569e-125,,,,,,,,,,,,,,,,,,,,,,
6258,Iqgap2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44710867777849,1.19960528071803e-06,,,,,,,,,,,,
6259,Ttc41,1,,,,,,,,,,,,,,,,,,,-1.3975369423,0.0024273224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,Lfng,1,,,,,,,,,,,,,,,,,,,-1.0778025345,2.41718753207846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,Eme1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8860254511,6.58032742937439e-05,,,,,,,,,,
6262,Stt3b,1,,,,,,,,,,,,,,,-1.29435873954992,0.0003947258517804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,Klra1,1,-0.3170549053,0.0260533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,Srgap3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29807547737545,3.8098600635522796e-11,,,,,,,,,,,,
6265,2410016O06Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1123112037537,0.0001537356084025,,,,,,
6266,Aim1,1,,,,,,,,,,,,,,,,,,,,,,,-0.702877670666667,0.0325326691947795,,,,,,,,,,,,,,,,,,,,,,,,
6267,D930030I03Rik,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92501897319297,6.78571583294008e-07,,,,,,,,,,,,
6268,Slain1os,1,,,,,,,,,,,,,7.79804483573203,0.0002146300846259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,Ptdss1,1,1.3924166134,0.0082467142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,Fyttd1,1,0.8135553071,0.0285346381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,Lipo3,1,,,,,,,,,,,,,,,,,,,,,,,-1.64813231533334,0.0117256081505012,,,,,,,,,,,,,,,,,,,,,,,,
6272,Tut1,1,-1.8596035316,0.0303698288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,Rbak,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44033986620464,9.314838143269649e-12,,,,,,,,,,,,
6274,Rpl39,1,0.288016055,0.0285346381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,Cog1,1,-0.7564935317,0.0187457968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,Mapre1,1,0.6542907863,0.0262471437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,Mnd1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15322265966163,1.88583963866637e-08,,,,,,,,,,,,
6278,Phf6,1,,,,,,,,,,,,,,,-1.52202029960279,7.95185489484577e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,Kcnj13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51558921732637,9.54939049837149e-07,,,,,,,,,,,,
6280,Tram1l1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94640697856773,1.56363096535843e-07,,,,,,,,,,,,
6281,Glrb,1,-0.3441182374,0.0256395156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,Nusap1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7559958483,9.3385755393474e-05,,,,,,,,,,,,,,,,,,,,
6283,Eif3j1,1,,,,,,,,,,,-2.300545617,0.001920659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,Ubap2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.521824622912701,0.0006269316619638,,,,,,
6286,Gm49376,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28246796857915,3.48379955155252e-09,,,,,,,,,,,,
